Date,STI
01/06/2018,3427.51
31/05/2018,3428.18
30/05/2018,3443.95
28/05/2018,3518.48
25/05/2018,3513.23
24/05/2018,3528.92
23/05/2018,3496.27
22/05/2018,3543.18
21/05/2018,3548.23
18/05/2018,3529.27
17/05/2018,3536.76
16/05/2018,3533.05
15/05/2018,3540.23
14/05/2018,3562.46
11/05/2018,3570.17
10/05/2018,3537.59
09/05/2018,3548.54
08/05/2018,3543.17
07/05/2018,3532.86
04/05/2018,3545.38
03/05/2018,3575.68
02/05/2018,3615.28
30/04/2018,3613.93
27/04/2018,3577.21
26/04/2018,3570.02
25/04/2018,3568.01
24/04/2018,3584.56
23/04/2018,3579.54
20/04/2018,3573.38
19/04/2018,3598.73
18/04/2018,3557.82
17/04/2018,3498.2
16/04/2018,3497.19
13/04/2018,3501.3
12/04/2018,3468.61
11/04/2018,3479.76
10/04/2018,3466.38
09/04/2018,3449.96
06/04/2018,3442.5
05/04/2018,3405.65
04/04/2018,3339.7
03/04/2018,3412.15
02/04/2018,3430.76
29/03/2018,3427.97
28/03/2018,3382.78
27/03/2018,3439.35
26/03/2018,3412.46
23/03/2018,3421.39
22/03/2018,3491.37
21/03/2018,3511.13
20/03/2018,3513.31
19/03/2018,3498.29
16/03/2018,3512.14
15/03/2018,3517.73
14/03/2018,3539.41
13/03/2018,3553.73
12/03/2018,3540.19
09/03/2018,3485.57
08/03/2018,3480.44
07/03/2018,3450.69
06/03/2018,3491.92
05/03/2018,3438.61
02/03/2018,3479.2
01/03/2018,3513.85
28/02/2018,3517.94
27/02/2018,3540.39
26/02/2018,3555.85
23/02/2018,3533.22
22/02/2018,3488.46
21/02/2018,3516.23
20/02/2018,3476.53
19/02/2018,3487.88
15/02/2018,3443.51
14/02/2018,3402.86
13/02/2018,3415.07
12/02/2018,3384.98
09/02/2018,3377.24
08/02/2018,3415.9
07/02/2018,3383.77
06/02/2018,3406.38
05/02/2018,3482.93
02/02/2018,3529.82
01/02/2018,3547.23
31/01/2018,3533.99
30/01/2018,3548.74
29/01/2018,3577.07
26/01/2018,3567.14
25/01/2018,3572.62
24/01/2018,3609.24
23/01/2018,3592.08
22/01/2018,3569.43
19/01/2018,3550.36
18/01/2018,3521.31
17/01/2018,3541.91
16/01/2018,3550.21
15/01/2018,3536.41
12/01/2018,3520.56
11/01/2018,3512.68
10/01/2018,3520.45
09/01/2018,3524.65
08/01/2018,3512.18
05/01/2018,3489.45
04/01/2018,3501.16
03/01/2018,3464.28
02/01/2018,3430.3
29/12/2017,3402.92
28/12/2017,3399.1
27/12/2017,3391.67
26/12/2017,3378.16
22/12/2017,3385.71
21/12/2017,3382.53
20/12/2017,3394.87
19/12/2017,3404.47
18/12/2017,3414.82
15/12/2017,3416.94
14/12/2017,3435.78
13/12/2017,3468.77
12/12/2017,3465.54
11/12/2017,3460.45
08/12/2017,3424.64
07/12/2017,3388.14
06/12/2017,3397.21
05/12/2017,3438.06
04/12/2017,3438.47
01/12/2017,3449.54
30/11/2017,3433.54
29/11/2017,3438.99
28/11/2017,3442.35
27/11/2017,3436.36
24/11/2017,3442.15
23/11/2017,3423.17
22/11/2017,3430.02
21/11/2017,3423.38
20/11/2017,3386.59
17/11/2017,3382.38
16/11/2017,3341.3
15/11/2017,3368.7
14/11/2017,3399.09
13/11/2017,3419.13
10/11/2017,3420.1
09/11/2017,3423.91
08/11/2017,3421.25
07/11/2017,3413.1
06/11/2017,3381.85
03/11/2017,3382.31
02/11/2017,3380.5
01/11/2017,3391.61
31/10/2017,3374.08
30/10/2017,3375.97
27/10/2017,3386.44
26/10/2017,3356.25
25/10/2017,3343.88
24/10/2017,3334.67
23/10/2017,3349.8
20/10/2017,3340.73
19/10/2017,3334.91
17/10/2017,3329.03
16/10/2017,3323.06
13/10/2017,3319.11
12/10/2017,3303.09
11/10/2017,3280.28
10/10/2017,3288.95
09/10/2017,3291.56
06/10/2017,3291.29
05/10/2017,3261.84
04/10/2017,3236.65
03/10/2017,3246.08
02/10/2017,3262.1
29/09/2017,3219.91
28/09/2017,3227.14
27/09/2017,3236.15
26/09/2017,3212.04
25/09/2017,3215.91
22/09/2017,3220.25
21/09/2017,3213.82
20/09/2017,3218.07
19/09/2017,3225.95
18/09/2017,3241.85
15/09/2017,3209.56
14/09/2017,3220.95
13/09/2017,3230.36
12/09/2017,3235.69
11/09/2017,3228.51
08/09/2017,3228.56
07/09/2017,3228.06
06/09/2017,3232.47
05/09/2017,3251.26
04/09/2017,3230.97
31/08/2017,3277.26
30/08/2017,3265.26
29/08/2017,3249.34
28/08/2017,3267.62
25/08/2017,3259.57
24/08/2017,3272.16
23/08/2017,3260.05
22/08/2017,3263.79
21/08/2017,3246.99
18/08/2017,3251.99
17/08/2017,3268.88
16/08/2017,3278.95
15/08/2017,3294.93
14/08/2017,3308.69
11/08/2017,3279.72
10/08/2017,3323.24
08/08/2017,3318.08
07/08/2017,3320.67
04/08/2017,3326.52
03/08/2017,3342.92
02/08/2017,3348.8
01/08/2017,3338.2
31/07/2017,3329.52
28/07/2017,3330.75
27/07/2017,3354.71
26/07/2017,3336.72
25/07/2017,3327.83
24/07/2017,3310.8
21/07/2017,3314.12
20/07/2017,3293.13
19/07/2017,3325.07
18/07/2017,3306.08
17/07/2017,3298.24
14/07/2017,3287.43
13/07/2017,3235.67
12/07/2017,3208.91
11/07/2017,3218.8
10/07/2017,3246.35
07/07/2017,3229.01
06/07/2017,3226.34
05/07/2017,3248.71
04/07/2017,3211.17
03/07/2017,3223.46
30/06/2017,3226.48
29/06/2017,3258.65
28/06/2017,3215.7
27/06/2017,3219.53
23/06/2017,3209.47
22/06/2017,3215.55
21/06/2017,3201.77
20/06/2017,3230.42
19/06/2017,3247.18
16/06/2017,3231.44
15/06/2017,3232.09
14/06/2017,3253.43
13/06/2017,3257.52
12/06/2017,3248.34
09/06/2017,3254.19
08/06/2017,3237.05
07/06/2017,3230.49
06/06/2017,3235.75
05/06/2017,3238.31
02/06/2017,3240.01
01/06/2017,3235.96
31/05/2017,3210.82
30/05/2017,3204.79
29/05/2017,3214.55
26/05/2017,3219.42
25/05/2017,3234.37
24/05/2017,3231.24
23/05/2017,3222.69
22/05/2017,3213.57
19/05/2017,3216.92
18/05/2017,3221.66
17/05/2017,3224.1
16/05/2017,3227.71
15/05/2017,3264.21
12/05/2017,3255.29
11/05/2017,3271.11
09/05/2017,3249.97
08/05/2017,3236.98
05/05/2017,3229.73
04/05/2017,3228.62
03/05/2017,3237.81
02/05/2017,3211.11
28/04/2017,3175.44
27/04/2017,3171.36
26/04/2017,3173.76
25/04/2017,3163.93
24/04/2017,3144.03
21/04/2017,3139.83
20/04/2017,3137.88
19/04/2017,3126.28
18/04/2017,3137.54
17/04/2017,3138.3
13/04/2017,3169.24
12/04/2017,3186.01
11/04/2017,3174.75
10/04/2017,3181.45
07/04/2017,3177.27
06/04/2017,3175.59
05/04/2017,3176.55
04/04/2017,3179.06
03/04/2017,3187.51
31/03/2017,3175.11
30/03/2017,3173.24
29/03/2017,3184.57
28/03/2017,3157.82
27/03/2017,3126.88
24/03/2017,3142.9
23/03/2017,3126.93
22/03/2017,3118.19
21/03/2017,3158.57
20/03/2017,3165.7
17/03/2017,3169.38
16/03/2017,3163.52
15/03/2017,3137.43
14/03/2017,3143.4
13/03/2017,3147.15
10/03/2017,3133.35
09/03/2017,3118.84
08/03/2017,3145.29
07/03/2017,3130.44
06/03/2017,3121.51
03/03/2017,3122.34
02/03/2017,3136.48
01/03/2017,3122.77
28/02/2017,3096.61
27/02/2017,3108.62
24/02/2017,3117.03
23/02/2017,3137.57
22/02/2017,3122.2
21/02/2017,3094.19
20/02/2017,3096.69
17/02/2017,3107.65
16/02/2017,3096.69
15/02/2017,3088.48
14/02/2017,3072.47
13/02/2017,3111.63
10/02/2017,3100.39
09/02/2017,3079.96
08/02/2017,3066.53
07/02/2017,3071.64
06/02/2017,3056.91
03/02/2017,3041.94
02/02/2017,3044.08
01/02/2017,3067.49
31/01/2017,3046.8
27/01/2017,3064.85
26/01/2017,3051.78
25/01/2017,3039.94
24/01/2017,3041.95
23/01/2017,3025.48
20/01/2017,3011.08
19/01/2017,3008.22
18/01/2017,3000.22
17/01/2017,3012.77
16/01/2017,3013.12
13/01/2017,3025.07
12/01/2017,2993
11/01/2017,3000.94
10/01/2017,3006.02
09/01/2017,2981.54
06/01/2017,2962.63
05/01/2017,2954.14
04/01/2017,2921.31
03/01/2017,2898.97
30/12/2016,2880.76
29/12/2016,2889.15
28/12/2016,2898.3
27/12/2016,2885.76
23/12/2016,2871.05
22/12/2016,2882.04
21/12/2016,2901.7
20/12/2016,2911.31
19/12/2016,2913.08
16/12/2016,2937.86
15/12/2016,2930.77
14/12/2016,2954.06
13/12/2016,2955.23
12/12/2016,2952.19
09/12/2016,2956.13
08/12/2016,2958.86
07/12/2016,2959.84
06/12/2016,2949.12
05/12/2016,2943.05
02/12/2016,2919.37
01/12/2016,2928.58
30/11/2016,2905.17
29/11/2016,2879.14
28/11/2016,2874.65
25/11/2016,2859.33
24/11/2016,2843.72
23/11/2016,2839.69
22/11/2016,2822.2
21/11/2016,2816.67
18/11/2016,2838.65
17/11/2016,2813.48
16/11/2016,2793.99
15/11/2016,2797.55
14/11/2016,2787.27
11/11/2016,2814.6
10/11/2016,2834.09
09/11/2016,2789.88
08/11/2016,2820.24
07/11/2016,2800.95
04/11/2016,2788.8
03/11/2016,2802.08
02/11/2016,2807.14
01/11/2016,2813.69
31/10/2016,2813.87
28/10/2016,2816.26
27/10/2016,2828.94
26/10/2016,2828.57
25/10/2016,2854.05
24/10/2016,2856.68
21/10/2016,2831.06
20/10/2016,2842.62
19/10/2016,2844.62
18/10/2016,2830.63
17/10/2016,2817.07
14/10/2016,2815.24
13/10/2016,2805.48
12/10/2016,2813.71
11/10/2016,2856.13
10/10/2016,2870.24
07/10/2016,2875.24
06/10/2016,2885.22
05/10/2016,2881.79
04/10/2016,2884.64
03/10/2016,2870.84
30/09/2016,2869.47
29/09/2016,2885.71
28/09/2016,2858.01
27/09/2016,2860.23
26/09/2016,2849.94
23/09/2016,2856.95
22/09/2016,2846.06
21/09/2016,2850.74
20/09/2016,2854.69
19/09/2016,2852.14
16/09/2016,2827.45
15/09/2016,2805.52
14/09/2016,2809.35
13/09/2016,2818.38
09/09/2016,2873.33
08/09/2016,2894.48
07/09/2016,2893.65
06/09/2016,2896.55
05/09/2016,2851.74
02/09/2016,2803.92
01/09/2016,2816.47
31/08/2016,2820.59
30/08/2016,2828.39
29/08/2016,2829.43
26/08/2016,2857.65
25/08/2016,2876.93
24/08/2016,2869.57
23/08/2016,2850.43
22/08/2016,2841.19
19/08/2016,2844.02
18/08/2016,2836.98
17/08/2016,2843.35
16/08/2016,2858.8
15/08/2016,2867.21
12/08/2016,2867.4
11/08/2016,2869.82
10/08/2016,2875.57
08/08/2016,2870.78
05/08/2016,2828.17
04/08/2016,2831.96
03/08/2016,2827.58
02/08/2016,2856.67
01/08/2016,2892.52
29/07/2016,2868.69
28/07/2016,2918.62
27/07/2016,2941.49
26/07/2016,2933.44
25/07/2016,2929.85
22/07/2016,2945.35
21/07/2016,2940.48
20/07/2016,2945.74
19/07/2016,2919.54
18/07/2016,2928.76
15/07/2016,2925.35
14/07/2016,2906.92
13/07/2016,2910.65
12/07/2016,2901.82
11/07/2016,2876.14
08/07/2016,2847.04
07/07/2016,2862.17
05/07/2016,2864.67
04/07/2016,2870.56
01/07/2016,2846.37
30/06/2016,2840.93
29/06/2016,2792.73
28/06/2016,2756.53
27/06/2016,2729.85
24/06/2016,2735.39
23/06/2016,2793.85
22/06/2016,2786.13
21/06/2016,2789.45
20/06/2016,2800.87
17/06/2016,2763.42
16/06/2016,2751.56
15/06/2016,2774.25
14/06/2016,2768.33
13/06/2016,2785.43
10/06/2016,2822.97
09/06/2016,2843.8
08/06/2016,2862.38
07/06/2016,2848.09
06/06/2016,2831.28
03/06/2016,2809.23
02/06/2016,2795.09
01/06/2016,2790.54
31/05/2016,2791.06
30/05/2016,2796.75
27/05/2016,2802.51
26/05/2016,2773.31
25/05/2016,2766.66
24/05/2016,2750.23
23/05/2016,2766.93
20/05/2016,2763.82
19/05/2016,2740.11
18/05/2016,2777.11
17/05/2016,2781.11
16/05/2016,2736.06
13/05/2016,2734.91
12/05/2016,2745.39
11/05/2016,2732.87
10/05/2016,2741.15
09/05/2016,2766.06
06/05/2016,2730.8
05/05/2016,2767.81
04/05/2016,2773.07
03/05/2016,2811.2
29/04/2016,2838.52
28/04/2016,2862.3
27/04/2016,2874.72
26/04/2016,2894.66
25/04/2016,2900.28
22/04/2016,2940.43
21/04/2016,2960.78
20/04/2016,2949.95
19/04/2016,2951.81
18/04/2016,2917.75
15/04/2016,2923.94
14/04/2016,2913.93
13/04/2016,2890.41
12/04/2016,2814.65
11/04/2016,2809.24
08/04/2016,2808.32
07/04/2016,2813.59
06/04/2016,2811.25
05/04/2016,2800.92
04/04/2016,2835.35
01/04/2016,2818.49
31/03/2016,2840.9
30/03/2016,2872.78
29/03/2016,2819.08
28/03/2016,2830.29
24/03/2016,2847.39
23/03/2016,2881.98
22/03/2016,2880.65
21/03/2016,2880.69
18/03/2016,2906.8
17/03/2016,2880.17
16/03/2016,2844.21
15/03/2016,2839.44
14/03/2016,2847.06
11/03/2016,2828.86
10/03/2016,2809.12
09/03/2016,2810.43
08/03/2016,2778.77
07/03/2016,2823.51
04/03/2016,2837
03/03/2016,2787.62
02/03/2016,2726.96
01/03/2016,2682.39
29/02/2016,2666.51
26/02/2016,2649.38
25/02/2016,2603.4
24/02/2016,2619.96
23/02/2016,2672.07
22/02/2016,2660.65
19/02/2016,2656.87
18/02/2016,2657.57
17/02/2016,2613.79
16/02/2016,2644.58
15/02/2016,2607.9
12/02/2016,2539.95
11/02/2016,2538.28
10/02/2016,2582.1
05/02/2016,2623.21
04/02/2016,2558.49
03/02/2016,2550.74
02/02/2016,2579.23
01/02/2016,2602.41
29/01/2016,2629.11
28/01/2016,2562.45
27/01/2016,2546.18
26/01/2016,2545.61
25/01/2016,2582.64
22/01/2016,2577.09
21/01/2016,2532.7
20/01/2016,2559.77
19/01/2016,2638.47
18/01/2016,2593
15/01/2016,2630.76
14/01/2016,2644.57
13/01/2016,2696.5
12/01/2016,2691.78
11/01/2016,2708.85
08/01/2016,2751.23
07/01/2016,2729.91
06/01/2016,2804.27
05/01/2016,2834.23
04/01/2016,2835.97
31/12/2015,2882.73
30/12/2015,2885.51
29/12/2015,2888.22
28/12/2015,2875.32
25/12/2015,2877.62
24/12/2015,2877.62
23/12/2015,2863.65
22/12/2015,2852.97
21/12/2015,2845.55
18/12/2015,2852.84
17/12/2015,2861.18
16/12/2015,2840.92
15/12/2015,2815.52
14/12/2015,2815.04
11/12/2015,2834.63
10/12/2015,2848.46
09/12/2015,2861.19
08/12/2015,2876.03
07/12/2015,2900.92
04/12/2015,2879.05
03/12/2015,2883.89
02/12/2015,2883.64
01/12/2015,2870.26
30/11/2015,2855.94
27/11/2015,2859.12
26/11/2015,2884.69
25/11/2015,2891.58
24/11/2015,2923.49
23/11/2015,2903.49
20/11/2015,2917.91
19/11/2015,2919.83
18/11/2015,2886.08
17/11/2015,2916.78
16/11/2015,2915.73
13/11/2015,2925.68
12/11/2015,2959.01
11/11/2015,2981.59
09/11/2015,2997.72
06/11/2015,3010.47
05/11/2015,3023.65
04/11/2015,3040.48
03/11/2015,2999.56
02/11/2015,2974.41
30/10/2015,2998.35
29/10/2015,3001.51
28/10/2015,3040.51
27/10/2015,3052.53
26/10/2015,3083.07
23/10/2015,3068.46
22/10/2015,3038.11
21/10/2015,3025.7
20/10/2015,3019.03
19/10/2015,3024.5
16/10/2015,3030.61
15/10/2015,3015.14
14/10/2015,2983.92
13/10/2015,2984.88
12/10/2015,3032.11
09/10/2015,2998.5
08/10/2015,2947.03
07/10/2015,2961.81
06/10/2015,2897.41
05/10/2015,2851.25
02/10/2015,2793.15
01/10/2015,2801.85
30/09/2015,2790.89
29/09/2015,2787.94
28/09/2015,2791.92
25/09/2015,2832.64
23/09/2015,2845.74
22/09/2015,2868.47
21/09/2015,2882.27
18/09/2015,2879.59
17/09/2015,2895.81
16/09/2015,2868.74
15/09/2015,2841.94
14/09/2015,2871.47
10/09/2015,2888.03
09/09/2015,2928.18
08/09/2015,2885.32
07/09/2015,2852.41
04/09/2015,2863.81
03/09/2015,2906.43
02/09/2015,2878.13
01/09/2015,2882.77
31/08/2015,2921.44
28/08/2015,2955.94
27/08/2015,2945.43
26/08/2015,2873
25/08/2015,2886.29
24/08/2015,2843.39
21/08/2015,2971.01
20/08/2015,3009.78
19/08/2015,3041.25
18/08/2015,3049.65
17/08/2015,3067.35
14/08/2015,3114.25
13/08/2015,3091.78
12/08/2015,3061.49
11/08/2015,3153.06
06/08/2015,3196.66
05/08/2015,3191.39
04/08/2015,3191.04
03/08/2015,3192.79
31/07/2015,3202.5
30/07/2015,3249.52
29/07/2015,3284
28/07/2015,3281.09
27/07/2015,3313.42
24/07/2015,3352.65
23/07/2015,3356.37
22/07/2015,3359.17
21/07/2015,3371.41
20/07/2015,3373.48
16/07/2015,3353.45
15/07/2015,3338.86
14/07/2015,3316.5
13/07/2015,3311.22
10/07/2015,3279.88
09/07/2015,3267.4
08/07/2015,3284.99
07/07/2015,3340.93
06/07/2015,3332.94
03/07/2015,3342.73
02/07/2015,3327.84
01/07/2015,3331.14
30/06/2015,3317.33
29/06/2015,3280.18
26/06/2015,3320.9
25/06/2015,3349.87
24/06/2015,3351.33
23/06/2015,3339.78
22/06/2015,3315.13
19/06/2015,3300.96
18/06/2015,3300.42
17/06/2015,3325.91
16/06/2015,3298.09
15/06/2015,3323.13
12/06/2015,3353.85
11/06/2015,3347.67
10/06/2015,3325.77
09/06/2015,3295.13
08/06/2015,3320.33
05/06/2015,3333.67
04/06/2015,3345
03/06/2015,3349.84
02/06/2015,3340.75
29/05/2015,3392.11
28/05/2015,3417.77
27/05/2015,3424.94
26/05/2015,3459.98
25/05/2015,3460.85
22/05/2015,3450.18
21/05/2015,3439.86
20/05/2015,3439.68
19/05/2015,3454.04
18/05/2015,3459.57
15/05/2015,3463.1
14/05/2015,3455.78
13/05/2015,3453.17
12/05/2015,3442.33
11/05/2015,3470.8
08/05/2015,3452.01
07/05/2015,3432.78
06/05/2015,3459.79
05/05/2015,3471.19
04/05/2015,3482.7
30/04/2015,3487.39
29/04/2015,3487.15
28/04/2015,3495.09
27/04/2015,3515.85
24/04/2015,3513
23/04/2015,3502.75
22/04/2015,3496.24
21/04/2015,3508.61
20/04/2015,3503.25
17/04/2015,3525.19
16/04/2015,3531.61
15/04/2015,3539.95
14/04/2015,3521.08
13/04/2015,3484.39
10/04/2015,3472.38
09/04/2015,3460.3
08/04/2015,3460.68
07/04/2015,3465.62
06/04/2015,3452.91
02/04/2015,3453.75
01/04/2015,3447.02
31/03/2015,3447.01
30/03/2015,3454.26
27/03/2015,3450.1
26/03/2015,3431.59
25/03/2015,3419.02
24/03/2015,3413.26
23/03/2015,3410.13
20/03/2015,3412.44
19/03/2015,3386.16
18/03/2015,3361.75
17/03/2015,3369.95
16/03/2015,3376.04
13/03/2015,3362.77
12/03/2015,3373.6
11/03/2015,3378.59
10/03/2015,3398.26
09/03/2015,3404.57
06/03/2015,3417.51
05/03/2015,3395.27
04/03/2015,3415.53
03/03/2015,3422.11
02/03/2015,3403.89
27/02/2015,3402.86
26/02/2015,3426.18
25/02/2015,3440.83
24/02/2015,3437.61
23/02/2015,3421.3
18/02/2015,3435.66
17/02/2015,3415.91
16/02/2015,3427.16
13/02/2015,3426.22
12/02/2015,3419.17
11/02/2015,3444.57
10/02/2015,3434.24
09/02/2015,3418.02
06/02/2015,3431.36
05/02/2015,3406.58
04/02/2015,3417.57
03/02/2015,3408.02
02/02/2015,3423.35
30/01/2015,3391.2
29/01/2015,3419.05
28/01/2015,3419.15
27/01/2015,3412.2
26/01/2015,3398.52
23/01/2015,3411.5
22/01/2015,3370.29
21/01/2015,3354.46
20/01/2015,3334.02
19/01/2015,3307.7
16/01/2015,3300.68
15/01/2015,3338.84
14/01/2015,3326.16
13/01/2015,3341.07
12/01/2015,3344.89
09/01/2015,3338.44
08/01/2015,3345.11
07/01/2015,3298.36
06/01/2015,3281.95
05/01/2015,3328.28
02/01/2015,3370.59
